,id,retweet_count,favorite_count
782,773547596996571136,6675,23414
783,772826264096874500,2526,8462
784,783466772167098368,2454,8993
785,776113305656188928,4717,12453
786,780858289093574656,2179,7655
787,768970937022709760,7064,15243
788,759943073749200896,2250,6256
789,772102971039580160,1003,4240
790,759447681597108224,2631,8946
791,772193107915964416,1497,6366
792,764857477905154048,1906,6787
793,763837565564780549,4493,13303
794,760290219849637889,12361,28317
795,770772759874076672,1527,5486
796,771500966810099713,2840,8764
797,766793450729734144,1465,5357
798,767122157629476866,3069,10708
799,759159934323924993,1246,0
800,768609597686943744,1306,4348
801,768855141948723200,959,4435
802,766069199026450432,925,4514
803,772581559778025472,1823,6858
804,766423258543644672,1721,6359
805,759446261539934208,521,1761
806,762464539388485633,4516,10885
807,768554158521745409,6287,0
808,759566828574212096,22702,0
809,761599872357261312,1266,4356
810,770093767776997377,3277,0
811,760190180481531904,1944,6004
812,765669560888528897,1314,5486
813,772615324260794368,3648,0
814,765222098633691136,3648,12274
815,772117678702071809,796,3978
816,760656994973933572,2073,6966
817,759923798737051648,6091,15470
818,758828659922702336,4116,11765
819,770069151037685760,2486,8023
820,771770456517009408,3668,12697
821,763103485927849985,2458,7769
822,767754930266464257,5800,16931
823,761976711479193600,2177,5695
824,771136648247640064,3173,9710
825,767884188863397888,1514,5020
826,761672994376806400,31253,52339
827,766078092750233600,2805,0
828,760521673607086080,1504,4460
829,762035686371364864,16807,33766
830,761227390836215808,1674,5602
831,760641137271070720,1388,5225
832,761750502866649088,4233,0
833,768909767477751808,2913,0
834,769695466921623552,1787,6751
835,761745352076779520,924,4482
836,759047813560868866,2175,6854
837,771014301343748096,1790,7274
838,772152991789019136,1210,4001
839,760539183865880579,3904,7993
840,766714921925144576,419,2756
841,766693177336135680,851,4252
842,766313316352462849,2029,7170
843,764259802650378240,1633,6386
844,763183847194451968,1583,5700
845,771908950375665664,2049,6966
846,766864461642756096,6091,0
847,761334018830917632,1562,5484
848,767500508068192258,2518,7896
849,770787852854652928,1316,5235
850,772114945936949249,511,2876
851,763167063695355904,3249,0
852,762471784394268675,6974,11902
853,760153949710192640,34,0
854,768473857036525572,3701,14412
855,770414278348247044,2232,6657
856,768193404517830656,3824,11530
857,765719909049503744,2314,7649
858,759846353224826880,2131,7075
859,761004547850530816,3735,11934
860,759557299618865152,1263,4951
861,762316489655476224,1212,5084
862,771171053431250945,8170,0
863,769335591808995329,8293,0
864,769212283578875904,1846,5710
865,759099523532779520,4487,15309
866,771102124360998913,1554,6604
867,770293558247038976,1607,6600
868,758854675097526272,960,3740
869,760252756032651264,930,4149
870,762699858130116608,3907,12836
871,768596291618299904,1378,5299
872,765371061932261376,2331,7493
873,770655142660169732,1883,7742
874,771380798096281600,5510,11136
875,767191397493538821,4105,12963
876,765395769549590528,3663,27939
877,759197388317847553,2092,6377
878,760893934457552897,1047,4031
879,761292947749015552,1181,4710
880,763956972077010945,58,784
881,771004394259247104,236,0
882,766008592277377025,532,3960
883,761371037149827077,19336,0
884,769940425801170949,10418,33261
885,759793422261743616,2043,6287
886,750071704093859840,3576,8260
887,749317047558017024,2366,5745
888,752334515931054080,1182,4012
889,748692773788876800,1418,4445
890,748705597323898880,1013,2899
891,753039830821511168,22476,39058
892,758355060040593408,1164,3615
893,750381685133418496,30,726
894,748220828303695873,8326,14822
895,751538714308972544,1355,5294
896,754747087846248448,557,2704
897,753420520834629632,3829,8338
898,757597904299253760,314,0
899,751132876104687617,1394,5330
900,751598357617971201,3260,8302
901,756303284449767430,1162,4151
902,748575535303884801,2118,6353
903,753375668877008896,2501,8023
904,748699167502000129,1705,4960
905,752309394570878976,17916,0
906,748337862848962560,4395,8055
907,752932432744185856,7335,13296
908,750506206503038976,1231,4662
909,757354760399941633,1531,4755
910,750101899009982464,903,3187
911,750086836815486976,581,2280
912,750868782890057730,1483,5012
913,750041628174217216,663,3331
914,753026973505581056,1047,4093
915,752660715232722944,1688,4633
916,748977405889503236,3635,11252
917,750117059602808832,1390,4549
918,748932637671223296,2417,6123
919,748568946752774144,716,2285
920,756526248105566208,3876,10939
921,757725642876129280,1304,4779
922,751205363882532864,1963,6622
923,750011400160841729,970,3406
924,754856583969079297,2715,7233
925,758099635764359168,10831,20216
926,749395845976588288,3709,9025
927,755206590534418437,5788,17327
928,752519690950500352,3701,7745
929,751830394383790080,2102,6098
930,750383411068534784,1219,4780
931,748346686624440324,1324,5478
932,758474966123810816,1068,4026
933,758740312047005698,1727,6037
934,754449512966619136,786,3936
935,750719632563142656,5399,13860
936,751793661361422336,3119,6165
937,752173152931807232,1979,6252
938,755955933503782912,3104,7718
939,749403093750648834,581,2756
940,749417653287129088,1778,6396
941,757400162377592832,7348,15943
942,756651752796094464,1405,5328
943,754874841593970688,8593,0
944,753398408988139520,2065,6073
945,756288534030475264,18765,45095
946,749981277374128128,2618,5358
947,751583847268179968,1190,4621
948,750147208377409536,1030,3256
949,757596066325864448,1137,4580
950,750026558547456000,841,2845
951,754482103782404096,2094,5576
952,755110668769038337,11892,22344
953,749064354620928000,1620,5021
954,758405701903519748,2075,5480
955,753298634498793472,6176,0
956,752568224206688256,2453,5805
957,752682090207055872,1721,6287
958,757741869644341248,3495,7252
959,751456908746354688,1071,3367
960,757611664640446465,1200,4801
961,756998049151549440,2129,6602
962,751950017322246144,999,3229
963,757729163776290825,8705,0
964,752701944171524096,3103,0
965,753294487569522689,1118,3568
966,751937170840121344,1443,5477
967,751251247299190784,6295,13124
968,749036806121881602,838,3254
969,757393109802180609,1878,6140
970,749996283729883136,866,3187
971,749075273010798592,2216,6041
972,754120377874386944,2507,8243
973,748307329658011649,759,3840
974,756275833623502848,1631,6760
975,756939218950160384,2161,7002
976,758467244762497024,2393,5062
977,750056684286914561,956,3296
978,758041019896193024,402,2850
979,750429297815552001,4608,13838
980,750132105863102464,1365,3817
981,749774190421639168,1402,4879
982,752917284578922496,1687,7249
983,748324050481647620,817,3872
984,753655901052166144,2330,6149
985,742423170473463808,4034,10262
986,744234799360020481,83263,163730
987,743595368194129920,6990,19263
988,746906459439529985,315,3013
989,743980027717509120,1154,4347
990,747885874273214464,1050,3085
991,740676976021798912,7211,18938
992,740711788199743490,992,3554
993,744995568523612160,660,3107
994,742528092657332225,2119,4617
995,741438259667034112,884,3830
996,737800304142471168,3670,10422
997,746726898085036033,1911,6316
998,740214038584557568,2088,6975
999,743835915802583040,2212,0
1000,746542875601690625,1993,5268
1001,739623569819336705,1446,3963
1002,747512671126323200,1693,5799
1003,746507379341139972,1150,4849
1004,738184450748633089,1280,4491
1005,741793263812808706,1601,4760
1006,747594051852075008,1120,3866
1007,744709971296780288,1659,5841
1008,746056683365994496,865,3709
1009,746521445350707200,1048,0
1010,745789745784041472,1135,4211
1011,738883359779196928,857,3470
1012,747933425676525569,2720,6935
1013,743222593470234624,2022,6468
1014,737678689543020544,1414,5247
1015,739932936087216128,1145,4226
1016,737445876994609152,4729,10710
1017,736365877722001409,1324,4158
1018,739485634323156992,3122,7490
1019,747242308580548608,3069,0
1020,740699697422163968,828,2957
1021,743510151680958465,3935,8258
1022,747219827526344708,1683,5527
1023,742150209887731712,1655,5360
1024,744334592493166593,2272,7067
1025,746131877086527488,2347,7229
1026,740373189193256964,14120,36342
1027,741067306818797568,3277,9863
1028,747651430853525504,165,1445
1029,746818907684614144,1838,5553
1030,747600769478692864,586,2428
1031,738891149612572673,6,112
1032,743545585370791937,991,3672
1033,736736130620620800,1838,4485
1034,739238157791694849,61643,120936
1035,736225175608430592,2932,8468
1036,747103485104099331,4252,10021
1037,745074613265149952,3757,8191
1038,745433870967832576,2702,7408
1039,745712589599014916,2470,7308
1040,740365076218183684,461,2583
1041,742465774154047488,4136,7582
1042,740995100998766593,2941,6676
1043,746757706116112384,4161,10018
1044,742161199639494656,1464,4536
1045,738537504001953792,1653,5308
1046,743609206067040256,1465,4672
1047,739979191639244800,6287,20815
1048,737310737551491075,7872,15302
1049,747204161125646336,981,3535
1050,737322739594330112,858,3758
1051,747844099428986880,801,2945
1052,747648653817413632,6233,13504
1053,738156290900254721,694,2639
1054,739844404073074688,906,3957
1055,742385895052087300,2110,7103
1056,747816857231626240,1240,5074
1057,737826014890496000,1864,5494
1058,746790600704425984,1695,5107
1059,743253157753532416,1295,4418
1060,744971049620602880,2869,8236
1061,745057283344719872,2420,7546
1062,744223424764059648,393,1759
1063,746369468511756288,1751,6452
1064,743210557239623680,1452,4009
1065,742534281772302336,3775,7357
1066,745314880350101504,2955,7501
1067,741099773336379392,5902,10469
1068,745422732645535745,2583,8970
1069,739544079319588864,22702,41389
1070,738166403467907072,3606,9168
1071,740359016048689152,909,3437
1072,747461612269887489,1097,4044
1073,747963614829678593,2286,6055
1074,735991953473572864,1220,3745
1075,741303864243200000,3433,9152
1076,741743634094141440,2932,8528
1077,736392552031657984,7863,18500
1078,739606147276148736,1757,5598
1079,747439450712596480,2055,5682
1080,738885046782832640,1209,3928
1081,746872823977771008,2290,6278
1082,736010884653420544,3154,8219
1083,743895849529389061,1017,3805
1084,738402415918125056,892,3386
1085,717421804990701568,885,3267
1086,719991154352222208,1845,5013
1087,718540630683709445,1071,2575
1088,725458796924002305,656,1463
1089,719332531645071360,1006,3546
1090,718939241951195136,1862,5444
1091,730211855403241472,1118,3983
1092,735648611367784448,1168,4167
1093,722613351520608256,1728,5154
1094,723912936180330496,1295,4053
1095,734559631394082816,418,1559
1096,720043174954147842,2118,5098
1097,717428917016076293,478,1672
1098,725842289046749185,2805,7330
1099,727155742655025152,1401,3792
1100,728409960103686147,2117,5107
1101,720389942216527872,2654,6644
1102,728015554473250816,1161,4256
1103,726828223124897792,1060,3691
1104,720785406564900865,812,3234
1105,724983749226668032,1376,3862
1106,716802964044845056,1244,4447
1107,731156023742988288,1349,3989
1108,720775346191278080,714,2573
1109,725729321944506368,1883,5391
1110,735274964362878976,5383,13559
1111,718234618122661888,1063,4030
1112,728035342121635841,1762,4727
1113,735137028879360001,1026,3256
1114,718971898235854848,1158,3622
1115,728653952833728512,1095,3442
1116,729823566028484608,1312,4148
1117,718460005985447936,555,2798
1118,724405726123311104,1739,5507
1119,716791146589110272,1514,6220
1120,726935089318363137,2590,7158
1121,724004602748780546,1662,4348
1122,719367763014393856,782,2902
1123,729854734790754305,1192,4203
1124,733828123016450049,823,3733
1125,722974582966214656,1660,4260
1126,730573383004487680,2279,5116
1127,727314416056803329,794,3463
1128,726887082820554753,1591,3987
1129,729838605770891264,408,1772
1130,724049859469295616,1866,4488
1131,728046963732717569,1245,4473
1132,733460102733135873,1352,4374
1133,730924654643314689,2096,6371
1134,724046343203856385,592,2764
1135,727524757080539137,1287,4648
1136,725786712245440512,1435,4322
1137,728986383096946689,864,3279
1138,728751179681943552,714,2883
1139,732732193018155009,565,2539
1140,726224900189511680,1210,4582
1141,732585889486888962,818,3830
1142,734787690684657664,6672,13081
1143,735635087207878657,2488,6434
1144,732005617171337216,5780,15541
1145,727175381690781696,1456,4028
1146,735256018284875776,940,3479
1147,734776360183431168,576,2616
1148,733109485275860992,17807,51283
1149,718246886998687744,528,2006
1150,719551379208073216,2035,5253
1151,727685679342333952,669,3047
1152,721503162398597120,1976,4836
1153,723673163800948736,941,3140
1154,717537687239008257,1939,5969
1155,734912297295085568,546,2848
1156,723688335806480385,3150,7996
1157,720340705894408192,1031,2972
1158,730196704625098752,2035,5082
1159,728760639972315136,1804,4863
1160,728387165835677696,1014,3815
1161,717009362452090881,1027,3400
1162,731285275100512256,1040,3625
1163,717790033953034240,1190,2993
1164,727644517743104000,1849,6134
1165,717047459982213120,2019,6514
1166,720415127506415616,1582,4292
1167,718454725339934721,1592,5052
1168,733482008106668032,1003,3273
1169,732375214819057664,2674,8419
1170,724771698126512129,678,2466
1171,730427201120833536,1106,3606
1172,727286334147182592,863,3162
1173,721001180231503872,652,2625
1174,729463711119904772,2449,6032
1175,732726085725589504,932,3673
1176,718631497683582976,8536,19613
1177,719704490224398336,1530,4727
1178,723179728551723008,1979,5496
1179,719339463458033665,1321,4581
1180,720059472081784833,1187,4040
1181,718613305783398402,508,2530
1182,717841801130979328,624,2543
1183,733822306246479872,1067,3813
1184,729113531270991872,348,1958
1185,713177543487135744,2986,7488
1186,715220193576927233,689,2511
1187,710833117892898816,569,2801
1188,708356463048204288,1410,3756
1189,714957620017307648,1500,4294
1190,712717840512598017,5281,12844
1191,708834316713893888,534,1764
1192,712309440758808576,25,254
1193,708469915515297792,865,3216
1194,711008018775851008,651,3113
1195,710272297844797440,1329,4715
1196,710658690886586372,596,2395
1197,708738143638450176,864,2856
1198,707776935007539200,1001,3418
1199,709207347839836162,6183,13112
1200,714962719905021952,4509,7656
1201,715680795826982913,1711,4495
1202,709901256215666688,105,701
1203,712092745624633345,944,3057
1204,709158332880297985,444,2120
1205,715696743237730304,1356,4050
1206,711968124745228288,2445,8381
1207,712668654853337088,1283,4316
1208,709519240576036864,251,1543
1209,716447146686459905,6237,13604
1210,714631576617938945,1059,3396
1211,711363825979756544,1199,3805
1212,709225125749587968,604,2504
1213,716285507865542656,1146,2887
1214,714141408463036416,1485,4474
1215,715928423106027520,922,3309
1216,715200624753819648,1990,5321
1217,707969809498152960,1026,2812
1218,708845821941387268,948,3106
1219,708479650088034305,711,2655
1220,708400866336894977,10712,16664
1221,709449600415961088,611,2320
1222,710844581445812225,729,2653
1223,716439118184652801,223,2458
1224,715009755312439296,1308,4334
1225,716080869887381504,2027,6985
1226,708119489313951744,1035,2792
1227,708149363256774660,1626,4452
1228,714258258790387713,756,3139
1229,712065007010385924,662,2349
1230,708810915978854401,7346,17173
1231,713919462244790272,819,3405
1232,710140971284037632,940,2874
1233,710269109699739648,1192,2491
1234,715758151270801409,1506,3873
1235,709556954897764353,1122,3428
1236,709918798883774466,1126,3108
1237,714485234495041536,1222,2820
1238,714606013974974464,976,3769
1239,711652651650457602,973,4020
1240,713411074226274305,1367,4582
1241,708853462201716736,694,1865
1242,710153181850935296,944,3032
1243,712438159032893441,1653,5529
1244,713909862279876608,571,1991
1245,710283270106132480,544,2221
1246,709566166965075968,1272,3681
1247,710117014656950272,2110,5729
1248,709042156699303936,1733,4945
1249,712085617388212225,509,3374
1250,715342466308784130,720,3149
1251,709198395643068416,674,2512
1252,708130923141795840,887,3528
1253,708109389455101952,574,2011
1254,711998809858043904,132,0
1255,710588934686908417,1984,4730
1256,711694788429553666,19336,34170
1257,715733265223708672,1784,4848
1258,707741517457260545,646,2601
1259,715360349751484417,1662,5678
1260,713761197720473600,1455,5073
1261,714214115368108032,929,2359
1262,709409458133323776,731,2720
1263,712809025985978368,7114,19314
1264,714251586676113411,884,3391
1265,713900603437621249,779,2949
1266,714982300363173890,1088,3901
1267,707983188426153984,2,51
1268,712097430750289920,1097,3942
1269,707995814724026368,1186,3258
1270,708026248782585858,2026,4544
1271,710296729921429505,781,2463
1272,708711088997666817,764,2657
1273,713175907180089344,1537,4628
1274,709179584944730112,709,2090
1275,709852847387627521,1262,3650
1276,715704790270025728,597,2898
1277,716730379797970944,454,1282
1278,711743778164514816,1039,2951
1279,710609963652087808,2491,4983
1280,711306686208872448,771,3445
1281,707738799544082433,2625,4266
1282,710997087345876993,1466,4735
1283,708349470027751425,779,2443
1284,711732680602345472,4363,9231
1285,702276748847800320,809,2575
1286,699779630832685056,1319,2885
1287,704134088924532736,494,1572
1288,704113298707505153,594,1929
1289,705428427625635840,1786,3979
1290,706901761596989440,634,2151
1291,702684942141153280,1147,3360
1292,699801817392291840,1015,3192
1293,707693576495472641,1062,3582
1294,707021089608753152,1447,4243
1295,701981390485725185,1051,3598
1296,700796979434098688,1012,2539
1297,707315916783140866,678,2579
1298,705970349788291072,941,3271
1299,700062718104104960,736,2758
1300,706538006853918722,1491,3598
1301,706346369204748288,972,3594
1302,703268521220972544,574,2051
1303,700462010979500032,1909,4319
1304,707377100785885184,1144,3423
1305,700167517596164096,790,2757
1306,705975130514706432,777,3234
1307,701889187134500865,1458,3699
1308,702539513671897089,1011,2995
1309,700518061187723268,850,2752
1310,702899151802126337,479,1681
1311,700890391244103680,609,2306
1312,704347321748819968,367,1657
1313,707610948723478529,6782,17668
1314,706169069255446529,2356,4063
1315,705475953783398401,974,3077
1316,704491224099647488,84,794
1317,707387676719185920,1373,3648
1318,705239209544720384,789,3117
1319,703425003149250560,1456,3958
1320,707014260413456384,627,2402
1321,705786532653883392,554,2028
1322,705066031337840642,639,2259
1323,702332542343577600,1649,3328
1324,706516534877929472,1096,3226
1325,703382836347330562,1197,3657
1326,703774238772166656,492,1912
1327,701601587219795968,484,2180
1328,706593038911545345,664,2247
1329,701570477911896070,989,2936
1330,707038192327901184,842,2281
1331,707629649552134146,933,2686
1332,700747788515020802,9913,23844
1333,703407252292673536,736,2556
1334,706291001778950144,495,1774
1335,703631701117943808,725,2702
1336,707420581654872064,730,2373
1337,700002074055016451,1422,3455
1338,701952816642965504,1082,3980
1339,706681918348251136,1024,3463
1340,702671118226825216,597,2295
1341,702321140488925184,1095,3423
1342,700847567345688576,528,2531
1343,700029284593901568,620,2155
1344,700143752053182464,2913,7853
1345,706265994973601792,974,2851
1346,700505138482569216,602,2379
1347,707411934438625280,630,2378
1348,704499785726889984,1059,3055
1349,705442520700944385,1738,4635
1350,704859558691414016,578,2346
1351,704819833553219584,1053,2745
1352,707297311098011648,836,2882
1353,703356393781329922,408,1996
1354,703041949650034688,13290,27512
1355,704871453724954624,1175,4438
1356,706166467411222528,1705,5365
1357,701545186879471618,650,2774
1358,699691744225525762,4875,10696
1359,700864154249383937,651,2701
1360,699775878809702401,640,2041
1361,702217446468493312,1418,5010
1362,701214700881756160,5425,12749
1363,702598099714314240,3633,12716
1364,701805642395348998,1791,3581
1365,703611486317502464,1601,4020
1366,700151421916807169,705,2332
1367,699788877217865730,527,2334
1368,703769065844768768,1203,3421
1369,707059547140169728,713,2691
1370,704847917308362754,1626,5317
1371,705898680587526145,588,2474
1372,704364645503647744,3765,8367
1373,706153300320784384,404,1542
1374,702932127499816960,761,2698
1375,705102439679201280,538,2241
1376,703079050210877440,3286,7723
1377,704761120771465216,3069,6904
1378,705591895322394625,1219,3305
1379,706904523814649856,8293,15195
1380,706644897839910912,1158,2688
1381,704480331685040129,1119,3534
1382,706310011488698368,8449,22295
1383,705223444686888960,853,2684
1384,704054845121142784,964,3040
1385,692535307825213440,1441,3339
1386,698178924120031232,787,2921
1387,696518437233913856,1800,4070
1388,693582294167244802,270,1717
1389,692530551048294401,440,1930
1390,697990423684476929,1374,3427
1391,693231807727280129,777,2992
1392,695064344191721472,637,1677
1393,699413908797464576,652,2162
1394,696405997980676096,1208,3351
1395,699323444782047232,915,3304
1396,697482927769255936,712,2520
1397,698195409219559425,6315,17491
1398,698262614669991936,2127,4952
1399,693280720173801472,1312,3513
1400,697575480820686848,528,2129
1401,698635131305795584,360,1344
1402,693267061318012928,863,2495
1403,698953797952008193,958,2818
1404,693629975228977152,844,2557
1405,696900204696625153,1084,3324
1406,696488710901260288,1092,2652
1407,692901601640583168,641,1864
1408,697596423848730625,1334,3162
1409,698710712454139905,724,2578
1410,692187005137076224,866,2636
1411,695314793360662529,1555,3796
1412,693262851218264065,529,2329
1413,696886256886657024,1904,5051
1414,693993230313091072,428,1953
1415,697995514407682048,354,1599
1416,694669722378485760,15337,37315
1417,692417313023332352,3686,9747
1418,696100768806522880,705,2021
1419,693647888581312512,626,2821
1420,699088579889332224,666,2336
1421,697463031882764288,1462,3551
1422,694356675654983680,305,1572
1423,698355670425473025,480,1949
1424,696744641916489729,991,2153
1425,694342028726001664,512,1644
1426,693642232151285760,438,2649
1427,695446424020918272,1921,4561
1428,693622659251335168,389,1615
1429,695629776980148225,2224,4761
1430,697516214579523584,1199,2170
1431,692919143163629568,792,2781
1432,692905862751522816,927,2550
1433,692828166163931137,930,3014
1434,697616773278015490,1073,3300
1435,695409464418041856,3787,9019
1436,694352839993344000,660,2131
1437,698989035503689728,1041,3524
1438,694329668942569472,530,2094
1439,698342080612007937,1005,2357
1440,697270446429966336,1974,4878
1441,696894894812565505,711,2435
1442,693644216740769793,134,1404
1443,695095422348574720,651,2753
1444,693590843962331137,2094,5286
1445,692894228850999298,858,2375
1446,699446877801091073,2769,6199
1447,696713835009417216,681,2470
1448,693486665285931008,669,1858
1449,699370870310113280,462,1964
1450,692568918515392513,1629,4543
1451,699060279947165696,1915,3943
1452,699036661657767936,1267,2718
1453,699079609774645248,694,2559
1454,693095443459342336,490,1956
1455,694001791655137281,1091,3548
1456,695794761660297217,826,3324
1457,693109034023534592,650,1790
1458,697630435728322560,570,1824
1459,694183373896572928,986,3078
1460,696877980375769088,751,2543
1461,696490539101908992,154,1272
1462,699072405256409088,1260,3134
1463,697255105972801536,1229,3145
1464,695767669421768709,791,1956
1465,697881462549430272,1265,3146
1466,695074328191332352,1174,2971
1467,697242256848379904,707,2623
1468,694925794720792577,968,2814
1469,699423671849451520,349,1433
1470,698907974262222848,660,2644
1471,696754882863349760,377,1537
1472,695051054296211456,835,2780
1473,695816827381944320,1237,3140
1474,699434518667751424,537,2257
1475,698703483621523456,402,1516
1476,692423280028966913,243,1542
1477,694206574471057408,2155,4368
1478,692752401762250755,3851,7131
1479,697259378236399616,1052,3426
1480,698549713696649216,655,2426
1481,693942351086120961,388,1808
1482,694905863685980160,987,2876
1483,697943111201378304,727,2499
1484,693155686491000832,3394,8235
1485,686035780142297088,129,1208
1486,687124485711986689,533,2264
1487,687841446767013888,2686,5718
1488,687127927494963200,2434,5707
1489,690360449368465409,948,2759
1490,690348396616552449,548,1572
1491,690959652130045952,1332,3750
1492,687317306314240000,9704,20977
1493,686394059078897668,720,1826
1494,688898160958271489,839,2203
1495,687102708889812993,1051,2444
1496,686606069955735556,580,1980
1497,691416866452082688,8129,20166
1498,689280876073582592,756,2082
1499,689143371370250240,542,2113
1500,687476254459715584,564,2066
1501,691096613310316544,936,3087
1502,687732144991551489,699,1844
1503,689283819090870273,1171,3436
1504,688894073864884227,738,2341
1505,688908934925697024,822,2205
1506,688519176466644993,780,2419
1507,688064179421470721,381,1807
1508,687494652870668288,610,1991
1509,686618349602762752,1449,3859
1510,688116655151435777,829,2956
1511,689557536375177216,488,2139
1512,691820333922455552,1760,4126
1513,687818504314159109,1009,2617
1514,688179443353796608,620,2210
1515,691459709405118465,1221,4237
1516,688828561667567616,396,1441
1517,690400367696297985,479,1958
1518,687312378585812992,2018,4556
1519,688385280030670848,4722,9695
1520,686377065986265092,598,2318
1521,687826841265172480,1195,2853
1522,692142790915014657,416,1717
1523,686050296934563840,776,2305
1524,690607260360429569,17,304
1525,687109925361856513,2617,6073
1526,688916208532455424,926,2860
1527,690728923253055490,549,2264
1528,686386521809772549,934,3407
1529,691675652215414786,535,2029
1530,686947101016735744,3378,9006
1531,689661964914655233,987,3351
1532,686034024800862208,1239,3258
1533,690248561355657216,437,1753
1534,691483041324204033,598,2479
1535,691090071332753408,356,1788
1536,689835978131935233,799,2258
1537,687807801670897665,744,2506
1538,692017291282812928,1008,2990
1539,686683045143953408,851,2937
1540,690690673629138944,847,2426
1541,692041934689402880,1352,3551
1542,686286779679375361,1770,4174
1543,689255633275777024,1150,2675
1544,689517482558820352,1519,3551
1545,687399393394311168,663,1977
1546,689905486972461056,734,2540
1547,689977555533848577,475,1432
1548,687704180304273409,884,2551
1549,689999384604450816,396,1493
1550,686749460672679938,1549,3628
1551,687096057537363968,642,2350
1552,686358356425093120,724,2302
1553,690989312272396288,3037,6162
1554,692158366030913536,842,2245
