,id,retweet_count,favorite_count
1555,691321916024623104,701,2688
1556,687460506001633280,576,2142
1557,686730991906516992,1273,4339
1558,690938899477221376,2110,4308
1559,691793053716221953,4457,8472
1560,689275259254616065,260,1210
1561,691444869282295808,894,2771
1562,688547210804498433,744,2735
1563,690015576308211712,788,2625
1564,690735892932222976,1353,3947
1565,687664829264453632,541,2022
1566,689623661272240129,681,2333
1567,691756958957883396,1084,3019
1568,689993469801164801,481,1530
1569,688789766343622656,704,2321
1570,689289219123089408,996,2358
1571,689599056876867584,5881,12141
1572,689877686181715968,1254,3165
1573,688804835492233216,206,1007
1574,688211956440801280,881,2330
1575,690597161306841088,639,2049
1576,690374419777196032,913,3409
1577,690005060500217858,1792,3838
1578,690021994562220032,1100,2912
1579,686760001961103360,1462,3677
1580,689659372465688576,4113,10814
1581,690649993829576704,296,1366
1582,689154315265683456,1066,3202
1583,690932576555528194,1084,3431
1584,687480748861947905,256,1666
1585,683742671509258241,3534,6791
1586,681340665377193984,297,1713
1587,681339448655802368,4326,9702
1588,682393905736888321,728,2339
1589,682808988178739200,192,1850
1590,681579835668455424,1384,3699
1591,685906723014619143,3098,7861
1592,683481228088049664,1060,2758
1593,685663452032069632,1559,3402
1594,684588130326986752,1494,4304
1595,683515932363329536,3103,7691
1596,681320187870711809,805,2769
1597,682389078323662849,496,1737
1598,685681090388975616,134,2126
1599,681981167097122816,1097,2915
1600,684097758874210310,1528,4286
1601,682962037429899265,17743,38593
1602,685641971164143616,831,3066
1603,684222868335505415,1464,4005
1604,682047327939461121,1028,3345
1605,682242692827447297,1255,3394
1606,683828599284170753,1124,2924
1607,681523177663676416,6176,14956
1608,684188786104872960,1252,3636
1609,682788441537560576,1188,2579
1610,684177701129875456,715,2109
1611,682003177596559360,1634,3288
1612,684460069371654144,590,2073
1613,685532292383666176,1226,3177
1614,684880619965411328,871,2199
1615,682259524040966145,1288,4348
1616,681610798867845120,504,1991
1617,682429480204398592,1241,3585
1618,684800227459624960,1059,2836
1619,681242418453299201,573,1564
1620,684594889858887680,3756,9327
1621,686007916130873345,449,2598
1622,684481074559381504,1241,4054
1623,685547936038666240,16687,34455
1624,681891461017812993,878,2571
1625,681281657291280384,1172,3361
1626,685307451701334016,467,2166
1627,684914660081053696,1558,3669
1628,681302363064414209,1944,4117
1629,684926975086034944,494,3661
1630,684195085588783105,551,2005
1631,685321586178670592,684,2765
1632,682088079302213632,10525,19096
1633,684122891630342144,502,2086
1634,683462770029932544,712,2536
1635,684567543613382656,1308,3146
1636,685169283572338688,1511,4281
1637,684147889187209216,1591,3114
1638,685268753634967552,1280,3232
1639,683449695444799489,1714,4065
1640,681193455364796417,1579,3870
1641,685198997565345792,705,2434
1642,682059653698686977,1795,5180
1643,685943807276412928,639,1701
1644,684241637099323392,3519,8514
1645,682406705142087680,1876,7924
1646,682662431982772225,1150,3181
1647,682638830361513985,643,2148
1648,683357973142474752,998,3070
1649,684959798585110529,3329,7119
1650,683030066213818368,773,2244
1651,683849932751646720,1042,2740
1652,685315239903100929,1149,3500
1653,683098815881154561,704,2266
1654,682750546109968385,463,1589
1655,683391852557561860,2535,7958
1656,681654059175129088,987,2751
1657,683857920510050305,1188,3978
1658,684902183876321280,564,1965
1659,684225744407494656,227,1291
1660,683852578183077888,371,2016
1661,684969860808454144,402,2471
1662,683111407806746624,971,3548
1663,681694085539872773,4313,13330
1664,686003207160610816,677,1909
1665,684940049151070208,1110,3360
1666,680970795137544192,710,2536
1667,683773439333797890,1443,3493
1668,681297372102656000,1017,3344
1669,682303737705140231,1064,3213
1670,683078886620553216,600,2073
1671,685667379192414208,608,2448
1672,683142553609318400,1109,3018
1673,681231109724700672,514,2502
1674,683834909291606017,1183,2737
1675,684200372118904832,1096,2260
1676,682032003584274432,2142,6874
1677,682697186228989953,380,1371
1678,681261549936340994,291,1517
1679,685325112850124800,4233,9911
1680,683498322573824003,1024,3315
1681,681679526984871937,478,1841
1682,685973236358713344,557,2208
1683,684538444857667585,1012,2768
1684,684830982659280897,22986,36591
1685,678396796259975168,443,1649
1686,679062614270468097,8705,17744
1687,680115823365742593,964,2824
1688,678334497360859136,275,1349
1689,678675843183484930,1570,2980
1690,678399652199309312,33629,82145
1691,678991772295516161,1250,2415
1692,677565715327688705,483,1338
1693,677334615166730240,308,1403
1694,680473011644985345,793,2657
1695,678774928607469569,972,2906
1696,680934982542561280,466,2164
1697,678755239630127104,3505,7413
1698,677716515794329600,1019,3166
1699,679148763231985668,1095,2878
1700,678023323247357953,405,2004
1701,680070545539371008,932,2685
1702,679530280114372609,2202,4961
1703,678410210315247616,1929,4395
1704,678341075375947776,568,1792
1705,677644091929329666,840,1929
1706,679729593985699840,870,2254
1707,677673981332312066,1580,3455
1708,680100725817409536,1452,3720
1709,679047485189439488,719,2337
1710,680176173301628928,1665,4066
1711,679777920601223168,1186,3210
1712,679722016581222400,497,1728
1713,677573743309385728,763,2215
1714,679462823135686656,19990,33041
1715,679877062409191424,685,2053
1716,680221482581123072,306,1517
1717,679736210798047232,842,2172
1718,680889648562991104,387,1840
1719,680609293079592961,755,2751
1720,677301033169788928,433,1280
1721,680805554198020098,705,2254
1722,679872969355714560,706,2271
1723,680161097740095489,782,2423
1724,679475951516934144,679,2179
1725,677187300187611136,973,2818
1726,680801747103793152,877,2468
1727,678255464182861824,394,1641
1728,680836378243002368,1412,3610
1729,677662372920729601,1025,2016
1730,679828447187857408,14913,37775
1731,680130881361686529,1013,2382
1732,678424312106393600,2685,5616
1733,679111216690831360,2712,6194
1734,677328882937298944,1578,3753
1735,677335745548390400,1883,3142
1736,679862121895714818,662,2557
1737,677700003327029250,1527,3512
1738,678708137298427904,2568,5779
1739,679503373272485890,1564,3275
1740,680206703334408192,1253,2961
1741,678389028614488064,442,1938
1742,680191257256136705,536,2231
1743,679132435750195208,1229,3078
1744,678446151570427904,1659,4147
1745,679511351870550016,1347,3510
1746,678740035362037760,1799,3905
1747,680440374763077632,535,1514
1748,677331501395156992,247,1132
1749,678278586130948096,6422,11881
1750,677314812125323265,565,1693
1751,678021115718029313,6743,14269
1752,677895101218201600,2221,5008
1753,677687604918272002,892,2566
1754,677228873407442944,1724,3657
1755,680959110691590145,2129,4750
1756,677530072887205888,239,1113
1757,680583894916304897,1433,3782
1758,677547928504967168,3840,7167
1759,680494726643068929,510,1792
1760,677918531514703872,432,1399
1761,678380236862578688,962,2528
1762,679405845277462528,1275,2472
1763,680497766108381184,2026,4414
1764,680798457301471234,1109,2983
1765,677557565589463040,1224,2522
1766,679001094530465792,1310,2935
1767,678764513869611008,504,1704
1768,677698403548192770,336,1271
1769,678798276842360832,1257,3609
1770,678643457146150913,448,2130
1771,678800283649069056,956,2678
1772,677269281705472000,742,2067
1773,679158373988876288,8593,22316
1774,678969228704284672,488,1702
1775,679854723806179328,1308,2985
1776,680940246314430465,1123,3359
1777,680913438424612864,658,2495
1778,680085611152338944,9500,13331
1779,678767140346941444,1449,3672
1780,679527802031484928,767,2756
1781,680145970311643136,1860,3774
1782,677961670166224897,1779,3540
1783,679844490799091713,810,2471
1784,675740360753160193,363,1199
1785,675145476954566656,940,2186
1786,675522403582218240,298,1069
1787,676263575653122048,578,2136
1788,676089483918516224,451,1355
1789,675898130735476737,597,1674
1790,674690135443775488,484,1173
1791,674743008475090944,575,1434
1792,675349384339542016,2351,4004
1793,675891555769696257,906,2187
1794,675147105808306176,250,966
1795,675047298674663426,342,1085
1796,675501075957489664,6052,17550
1797,676613908052996102,206,1121
1798,674999807681908736,1142,2292
1799,675870721063669760,599,1686
1800,676819651066732545,698,1858
1801,676897532954456065,761,2327
1802,676575501977128964,1174,2675
1803,674752233200820224,483,1490
1804,676101918813499392,1212,2896
1805,674670581682434048,676,1642
1806,675111688094527488,264,986
1807,676864501615042560,745,2164
1808,675517828909424640,477,1329
1809,675135153782571009,513,1324
1810,674767892831932416,819,1860
1811,675153376133427200,2721,6431
1812,676237365392908289,306,1262
1813,675109292475830276,1180,2861
1814,675372240448454658,529,1732
1815,675497103322386432,1351,3216
1816,676975532580409345,1129,2868
1817,676219687039057920,32455,77066
1818,675149409102012420,1753,3825
1819,676606785097199616,459,1937
1820,674781762103414784,1250,2040
1821,675849018447167488,155,969
1822,675888385639251968,1004,2441
1823,674739953134403584,409,1134
1824,676533798876651520,583,1938
1825,676593408224403456,2266,4719
1826,675166823650848770,1676,3697
1827,675113801096802304,814,1994
1828,675706639471788032,102,662
1829,675878199931371520,1459,4283
1830,676588346097852417,838,2402
1831,674790488185167872,260,1128
1832,676440007570247681,695,1774
1833,676948236477857792,917,2243
1834,675015141583413248,1247,2776
1835,674737130913071104,96,661
1836,676215927814406144,612,1791
1837,675822767435051008,558,1564
1838,675707330206547968,727,2031
1839,676603393314578432,404,1203
1840,676191832485810177,1077,2348
1841,675781562965868544,495,1663
1842,675820929667219457,240,1079
1843,675003128568291329,490,1589
1844,676776431406465024,2105,5157
1845,676590572941893632,133,945
1846,676496375194980353,560,1565
1847,676957860086095872,849,2289
1848,675798442703122432,3536,10522
1849,675534494439489536,435,1865
1850,676617503762681856,1033,2988
1851,676811746707918848,444,1455
1852,675483430902214656,1014,1891
1853,675006312288268288,236,1007
1854,675531475945709568,402,1214
1855,676916996760600576,1889,3061
1856,675845657354215424,929,2344
1857,676121918416756736,1212,2214
1858,675146535592706048,327,1220
1859,674764817387900928,247,799
1860,675334060156301312,1346,2847
1861,675853064436391936,1357,2763
1862,675432746517426176,593,1562
1863,675354435921575936,17916,33628
1864,676946864479084545,397,1764
1865,676470639084101634,4895,11949
1866,674788554665512960,218,825
1867,674754018082705410,466,1391
1868,675489971617296384,623,1334
1869,676942428000112642,797,2137
1870,676821958043033607,16414,23794
1871,676098748976615425,1508,3095
1872,676146341966438401,697,1978
1873,674805413498527744,368,877
1874,674800520222154752,892,3068
1875,676430933382295552,361,1437
1876,676582956622721024,291,1240
1877,676949632774234114,419,1346
1878,674774481756377088,494,1145
1879,675710890956750848,861,1940
1880,676936541936185344,5163,13117
1881,674793399141146624,1133,2556
1882,674742531037511680,53,500
1883,675362609739206656,237,1073
1884,673680198160809984,481,1389
1885,673715861853720576,2153,3594
1886,673919437611909120,378,1187
1887,674416750885273600,145,694
1888,673352124999274496,549,1678
1889,673906403526995968,1663,3237
1890,673688752737402881,506,1281
1891,674255168825880576,574,1491
1892,672834301050937345,583,1329
1893,674262580978937856,468,1325
1894,672988786805112832,301,992
1895,673662677122719744,370,1274
1896,674646392044941312,516,1462
1897,672964561327235073,655,1434
1898,672980819271634944,1029,1840
1899,672984142909456390,557,1265
1900,674265582246694913,877,1670
1901,672622327801233409,506,1310
1902,674008982932058114,366,1213
1903,674468880899788800,2131,6341
1904,672591762242805761,342,960
1905,672902681409806336,517,1385
1906,672877615439593473,379,1045
1907,672975131468300288,937,1706
1908,674447403907457024,368,1086
1909,674063288070742018,2283,6479
1910,673317986296586240,266,882
1911,673707060090052608,403,1112
1912,672997845381865473,738,1996
1913,673295268553605120,3249,7623
1914,673636718965334016,371,1127
1915,673709992831262724,283,860
1916,673270968295534593,377,1077
1917,672828477930868736,505,1268
1918,672898206762672129,432,911
1919,672609152938721280,399,1127
1920,673342308415348736,603,1293
1921,673583129559498752,378,1209
1922,672995267319328768,307,971
1923,673148804208660480,648,1713
1924,674051556661161984,499,1468
1925,673887867907739649,257,944
1926,673343217010679808,278,985
1927,674307341513269249,7194,11540
1928,674632714662858753,598,1532
1929,674372068062928900,322,863
1930,673350198937153538,218,755
1931,673700254269775872,591,1461
1932,673686845050527744,450,1461
1933,674291837063053312,6094,15013
1934,673240798075449344,750,1436
1935,673576835670777856,575,1402
1936,672591271085670400,188,739
1937,674045139690631169,658,1441
1938,672640509974827008,329,983
1939,672614745925664768,599,1234
1940,674410619106390016,482,1222
1941,673363615379013632,312,1040
1942,674014384960745472,667,1584
1943,674394782723014656,594,1528
1944,672594978741354496,622,1340
1945,673320132811366400,8170,13667
1946,674318007229923329,531,1441
1947,672970152493887488,365,957
1948,673359818736984064,687,1478
1949,674036086168010753,219,860
1950,673711475735838725,304,1053
1951,674082852460433408,176,767
1952,674075285688614912,298,996
1953,673705679337693185,411,1273
1954,673708611235921920,299,1094
1955,674042553264685056,132,735
1956,672604026190569472,407,1126
1957,674644256330530816,277,1050
1958,673213039743795200,869,2286
1959,674053186244734976,1340,3380
1960,674038233588723717,425,1123
1961,674422304705744896,555,1465
1962,673612854080196609,741,1612
1963,674638615994089473,601,1716
1964,672538107540070400,376,1041
1965,674606911342424069,102,957
1966,673355879178194945,596,1512
1967,673345638550134785,1315,2554
1968,673697980713705472,2012,3862
1969,673656262056419329,248,726
1970,674436901579923456,407,1135
1971,674024893172875264,1266,1814
1972,672523490734551040,175,648
1973,673689733134946305,667,1763
1974,674269164442398721,232,914
1975,673580926094458881,274,845
1976,674271431610523648,752,1595
1977,672968025906282496,558,1331
1978,674664755118911488,263,943
1979,674019345211760640,309,1154
1980,673716320723169284,783,3120
1981,674330906434379776,76,572
1982,673956914389192708,996,1982
1983,672884426393653248,851,1572
1984,671504605491109889,3622,7102
1985,671151324042559489,158,677
1986,671547767500775424,610,1365
1987,670826280409919488,4146,5620
1988,670840546554966016,198,600
1989,672139350159835138,730,1767
1990,671154572044468225,225,723
1991,672254177670729728,760,1449
1992,672466075045466113,552,1366
1993,671357843010908160,150,406
1994,671109016219725825,449,1160
1995,671896809300709376,4253,8564
1996,670783437142401025,405,831
1997,671138694582165504,414,939
1998,671485057807351808,236,767
1999,672160042234327040,366,882
2000,670792680469889025,285,839
2001,671518598289059840,298,963
2002,672267570918129665,629,1518
2003,671511350426865664,740,1627
2004,670778058496974848,74,331
2005,670782429121134593,789,1588
2006,670842764863651840,8926,24864
2007,672488522314567680,449,1124
2008,671538301157904385,404,936
2009,670822709593571328,99,619
2010,671891728106971137,585,1345
2011,671542985629241344,575,1103
2012,672068090318987265,526,1302
2013,671115716440031232,792,1379
2014,671182547775299584,352,1137
2015,671147085991960577,230,683
2016,672082170312290304,374,949
2017,671866342182637568,512,1133
2018,671729906628341761,4449,8597
2019,671882082306625538,1407,3504
2020,671497587707535361,454,927
2021,671159727754231808,84,379
2022,671347597085433856,439,968
2023,672095186491711488,374,1007
2024,670764103623966721,432,1086
2025,672245253877968896,162,696
2026,670838202509447168,711,1129
2027,670823764196741120,197,786
2028,671763349865160704,946,1707
2029,671163268581498880,1133,1680
2030,672475084225949696,716,1444
2031,670733412878163972,524,977
2032,671355857343524864,116,486
2033,670727704916926465,369,835
2034,671362598324076544,299,1123
2035,671550332464455680,211,926
2036,671186162933985280,218,745
2037,672481316919734272,128,724
2038,672272411274932228,3474,6529
2039,672248013293752320,625,1738
2040,671879137494245376,700,1440
2041,672222792075620352,216,793
2042,670803562457407488,88,347
2043,670833812859932673,128,454
2044,672256522047614977,1593,2843
2045,671520732782923777,537,1415
2046,670786190031921152,205,609
2047,671744970634719232,789,1358
2048,671735591348891648,775,1467
2049,670789397210615808,246,671
2050,671789708968640512,3573,7129
2051,671122204919246848,2580,3539
2052,671390180817915904,748,1437
2053,672482722825261057,618,1148
2054,671874878652489728,570,1259
2055,671768281401958400,538,1205
2056,671533943490011136,591,1032
2057,671855973984772097,456,914
2058,670797304698376195,243,744
2059,672205392827572224,1181,2283
2060,670832455012716544,224,743
2061,672169685991993344,377,1033
2062,670995969505435648,299,1117
2063,671141549288370177,670,1176
2064,671528761649688577,265,851
2065,670815497391357952,1573,3207
2066,671486386088865792,209,583
2067,670755717859713024,114,448
2068,672264251789176834,346,1156
2069,671561002136281088,7390,12961
2070,670807719151067136,501,1171
2071,671166507850801152,360,887
2072,671536543010570240,420,1191
2073,671544874165002241,1069,2002
2074,670717338665226240,507,1221
2075,670780561024270336,296,794
2076,671134062904504320,199,760
2077,671488513339211776,479,1021
2078,672239279297454080,329,907
2079,672231046314901505,1040,1856
2080,672125275208069120,1167,2436
2081,670811965569282048,275,1144
2082,671743150407421952,236,747
2083,670804601705242624,979,1992
2084,670427002554466305,167,525
2085,669683899023405056,112,393
2086,669371483794317312,184,504
2087,670442337873600512,202,649
2088,669573570759163904,143,441
2089,669353438988365824,266,653
2090,670444955656130560,2026,6792
2091,668994913074286592,236,445
2092,668852170888998912,171,459
2093,669583744538451968,943,1508
2094,670465786746662913,564,979
2095,670668383499735048,5149,10831
2096,669972011175813120,165,450
2097,670385711116361728,217,567
2098,669354382627049472,1296,2741
2099,670003130994700288,95,336
2100,669006782128353280,256,584
2101,668981893510119424,316,544
2102,669564461267722241,127,391
2103,669375718304980992,748,1350
2104,670691627984359425,249,596
2105,668815180734689280,278,580
2106,670679630144274432,290,758
2107,669037058363662336,320,663
2108,668779399630725120,379,711
2109,669684865554620416,91,525
2110,668872652652679168,307,533
2111,670319130621435904,1246,3903
2112,670403879788544000,161,438
2113,669203728096960512,489,1015
2114,669000397445533696,6499,21099
2115,669359674819481600,127,373
2116,669324657376567296,213,503
2117,668960084974809088,244,710
2118,670069087419133954,249,634
2119,669625907762618368,1851,3564
2120,669993076832759809,86,328
2121,668986018524233728,172,561
2122,670411370698022913,920,2045
2123,669363888236994561,233,632
2124,669571471778410496,1040,1607
2125,670055038660800512,338,678
2126,669597912108789760,152,519
2127,670434127938719744,660,1419
2128,670046952931721218,181,651
2129,669749430875258880,66,270
2130,670086499208155136,259,705
2131,669567591774625800,56,240
2132,670361874861563904,69,332
2133,669753178989142016,409,824
2134,669923323644657664,58,238
2135,670079681849372674,1268,2246
2136,669327207240699904,119,582
2137,670474236058800128,776,1539
2138,670420569653809152,322,634
2139,668989615043424256,335,686
2140,668892474547511297,154,397
2141,669216679721873412,412,1203
2142,670704688707301377,379,775
2143,668975677807423489,593,1317
2144,669351434509529089,192,444
2145,670338931251150849,113,429
2146,668992363537309700,355,749
2147,670433248821026816,114,332
2148,670428280563085312,642,1402
2149,670449342516494336,683,1206
2150,670452855871037440,213,554
2151,668955713004314625,73,283
2152,670417414769758208,325,575
2153,669680153564442624,295,677
2154,668979806671884288,355,803
2155,670061506722140161,350,776
2156,670303360680108032,139,433
2157,669970042633789440,62,306
2158,668932921458302977,59,269
2159,668826086256599040,141,439
2160,670408998013820928,230,562
2161,669015743032369152,381,750
2162,668967877119254528,25,146
2163,670421925039075328,648,1326
2164,669603084620980224,368,957
2165,670290420111441920,293,712
2166,670093938074779648,342,1039
2167,670468609693655041,86,355
2168,670374371102445568,276,754
2169,669328503091937280,424,1025
2170,669926384437997569,106,380
2171,670040295598354432,115,765
2172,669214165781868544,170,444
2173,668902994700836864,103,320
2174,669393256313184256,78,372
2175,670676092097810432,44,251
2176,669682095984410625,136,355
2177,669367896104181761,161,471
2178,670037189829525505,285,592
2179,668988183816871936,481,905
2180,669661792646373376,449,810
2181,670073503555706880,808,1590
2182,669942763794931712,168,512
2183,670435821946826752,528,1066
2184,667937095915278337,802,1277
2185,667065535570550784,46,166
2186,667549055577362432,2311,5821
2187,668204964695683073,198,558
2188,668620235289837568,43,205
2189,667873844930215936,414,630
2190,668256321989451776,629,1316
2191,667782464991965184,246,409
2192,668268907921326080,243,559
2193,668623201287675904,788,1443
2194,667437278097252352,239,449
2195,668291999406125056,32,248
2196,667766675769573376,220,444
2197,667495797102141441,272,521
2198,667182792070062081,6240,14348
2199,668190681446379520,199,661
2200,668542336805281792,220,466
2201,668248472370458624,499,1002
2202,668237644992782336,2903,6265
2203,668496999348633600,135,419
2204,668171859951755264,199,498
2205,667138269671505920,2212,4596
2206,667924896115245057,113,304
2207,667443425659232256,583,781
2208,667861340749471744,78,244
2209,668466899341221888,526,893
2210,667524857454854144,1118,1707
2211,667832474953625600,63,291
2212,667534815156183040,546,821
2213,667177989038297088,55,190
2214,667152164079423490,17168,47751
2215,668587383441514497,1097,1687
2216,667517642048163840,193,367
2217,668480044826800133,152,465
2218,667171260800061440,91,221
2219,668636665813057536,499,1052
2220,667174963120574464,84,243
2221,667530908589760512,242,469
2222,667911425562669056,309,495
2223,668226093875376128,105,302
2224,668655139528511488,222,541
2225,667773195014021121,57,236
2226,667393430834667520,56,194
2227,667550882905632768,33,0
2228,667470559035432960,100,258
2229,667211855547486208,242,492
2230,668645506898350081,543,904
2231,667866724293877760,1048,3018
2232,668625577880875008,138,393
2233,668633411083464705,1683,2847
2234,667192066997374976,108,384
2235,667455448082227200,60,191
2236,667502640335572993,221,535
2237,667453023279554560,91,313
2238,668221241640230912,200,513
2239,667073648344346624,121,402
2240,667160273090932737,62,256
2241,667188689915760640,418,742
2242,668113020489474048,247,672
2243,667886921285246976,1111,1901
2244,667165590075940865,1143,2692
2245,667546741521195010,126,335
2246,667491009379606528,230,533
2247,667902449697558528,381,857
2248,667801013445750784,97,329
2249,667200525029539841,261,613
2250,667544320556335104,531,870
2251,667724302356258817,323,483
2252,667915453470232577,57,210
2253,668297328638447616,302,627
2254,668544745690562560,232,521
2255,667885044254572545,497,823
2256,668643542311546881,541,890
2257,668286279830867968,140,508
2258,667806454573760512,503,1062
2259,668154635664932864,322,502
2260,668567822092664832,57,247
2261,667878741721415682,122,395
2262,668528771708952576,232,465
2263,667176164155375616,464,610
2264,668614819948453888,321,620
2265,667405339315146752,220,466
2266,667793409583771648,335,702
2267,667550904950915073,35,0
2268,668507509523615744,111,330
2269,667369227918143488,164,365
2270,667728196545200128,152,378
2271,668274247790391296,235,833
2272,668484198282485761,240,433
2273,668142349051129856,289,571
2274,668537837512433665,77,254
2275,668627278264475648,118,322
2276,667090893657276420,126,331
2277,667070482143944705,14,81
2278,667435689202614272,84,304
2279,667509364010450944,2150,6804
2280,668641109086707712,549,1087
2281,668631377374486528,325,727
2282,667119796878725120,127,328
2283,667538891197542400,65,204
2284,666701168228331520,219,425
2285,666776908487630848,174,347
2286,666073100786774016,159,315
2287,666996132027977728,94,243
2288,666739327293083650,66,234
2289,666837028449972224,553,813
2290,667012601033924608,225,443
2291,666049248165822465,42,106
2292,666044226329800704,136,292
2293,666418789513326592,45,122
2294,666781792255496192,192,383
2295,666407126856765440,40,106
2296,666102155909144576,11,78
2297,666033412701032449,43,123
2298,666373753744588802,89,182
2299,666454714377183233,208,515
2300,666082916733198337,44,113
2301,666029285002620928,46,126
2302,666435652385423360,53,162
2303,667062181243039745,54,215
2304,666058600524156928,57,109
2305,666057090499244032,138,289
2306,666050758794694657,57,130
2307,666293911632134144,344,489
2308,666071193221509120,58,142
2309,666345417576210432,132,285
2310,666020888022790149,498,2532
2311,666421158376562688,111,312
2312,666983947667116034,982,2541
2313,666063827256086533,213,465
2314,666447344410484738,20,103
2315,666691418707132416,47,186
2316,666337882303524864,90,190
2317,666273097616637952,76,170
2318,667044094246576128,51,182
2319,666411507551481857,322,434
2320,666786068205871104,484,756
2321,666428276349472768,82,163
2322,666353288456101888,71,215
2323,666826780179869698,97,251
2324,666804364988780544,93,240
2325,666817836334096384,249,515
2326,666396247373291520,83,161
2327,666644823164719104,80,228
2328,666649482315059201,620,1115
2329,666055525042405380,235,428
2330,666051853826850816,831,1196
2331,666094000022159362,72,161
2332,666430724426358785,195,310
2333,666287406224695296,63,143
2334,666437273139982337,47,123
2335,666099513787052032,66,151
2336,666268910803644416,35,100
2337,666362758909284353,560,757
2338,666835007768551424,80,213
2339,666104133288665088,6394,14046
